key,formula,source_name,lam,w_log,w_2,w_ratio,w_max,Tc_AD,Tc_AD13,Tc_ME,Tc_ME13,secs
704,C2LaNi,,0.6841720903223443,27.26259042634796,40.289667361023625,1.4778370921820265,167.2508372695,10.822887141578791,8.162589948149725,10.816116231349227,8.709743537661165,0.9143497943878174
705,MnN,,0.6080857002530429,27.316136317851356,43.023849003816935,1.5750342033437736,80.4506636689,7.807075453434837,5.519184358058986,7.051158136391216,5.097851360265878,0.4426391124725342
706,Be2Hf2Si2,,0.1281154739720593,27.364160350776984,43.29585154348497,1.582210124063084,89.0508291523,1.4618845580019718e-23,0.0,0.0,0.0,92.2037570476532
707,BeGeSc,,0.28795741092641036,27.423469410811286,32.849330650742644,1.197854660861849,77.5507439234,0.10181962037884495,0.012882904995017338,0.14491149340783122,0.03550347450775286,127.29451632499695
708,CPbSc3,,0.1581641286984928,27.512179933996247,33.843566330776746,1.2301303063577644,65.3506452249,4.067076589024813e-09,3.119696100161607e-32,0.0,0.0,127.61815881729126
709,TcV,,0.25124573754393903,27.583031229788098,29.008873879108595,1.051692746799368,43.0503521796,0.018343534335946057,0.000680785476485077,0.024729735498802273,0.0,157.5099024772644
710,Al2FeNi,,0.10385162974798814,27.588960122606775,31.274089985103117,1.1335726263737174,49.1504695573,0.0,0.0,0.0,0.0,46.34347438812256
711,CaN,,0.4973435842220212,27.659671094538464,30.804785621806555,1.1137075895269453,45.1503925883,3.8997196053477636,2.3369066749333856,3.831943411645202,2.3728859662390454,0.36490726470947266
712,Be2PdRh,,0.19471072201267245,27.692397797426068,37.56092576799196,1.356362350517843,62.750595195,7.950303155284917e-05,2.6376643888457142e-09,0.0,0.0,120.21855401992798
713,As2Cr6,,0.45285339137493585,27.69761735907588,29.67378026134685,1.071347758063508,43.1503541038,2.599618215813293,1.3897091271249524,2.6101299777027966,1.468995663171098,0.6198725700378418
714,Be2FeSi,,0.2723078080404142,27.812003958150193,35.6501312525709,1.2818253336298615,83.150715623,0.05447674116035176,0.004555802822395161,0.0791482145130013,0.0151171875,500.1055886745453
715,AlCo2Sc,,0.06512830381499621,27.849098642938767,31.278125727456803,1.1231288354600832,49.2504714816,0.0,0.0,0.0,0.0,38.66220498085022
717,BaO3Ta,,0.25134715044485656,27.91436727671826,41.98231743960484,1.503968082938417,80.050655972,0.018698170882487136,0.0006971808629136275,0.02548173580713945,0.0,1131.6792252063751
718,RuTi,,0.10352916942092251,27.9170163301327,29.843966999086046,1.0690242340430005,47.7504426182,0.0,0.0,0.0,0.0,38.70533514022827
719,CSc3Sn,,0.1602217169989809,27.942845283138997,33.73900436046859,1.207429093873524,67.4505495766,1.029745140058364e-08,1.432122337054017e-28,0.0,0.0,151.68597626686096
720,RuV3,,0.2469988682394716,27.949969098650488,30.005879834468182,1.0735568160580529,41.450321392,0.01437968715191775,0.0004299736388544698,0.018606528785440446,0.0,204.67377018928528
721,Fe2V6,,0.42469685372754945,27.95776314425419,30.208282769493746,1.0804971275286763,46.8504253002,1.9147460725207752,0.927877094828854,1.9540425426675712,1.02558339108456,0.7990610599517822
722,MoP,,0.3099501992544593,28.025619862331993,32.89920705048147,1.1738975698696268,55.7504604992,0.2165231020434759,0.04159438124608183,0.24769851694341244,0.06676832438793653,19.647377490997314
723,S2Ti2,,0.28744642896500827,28.066740359914682,32.01764237078392,1.140768110589428,47.9504464666,0.10220369472594494,0.012781772454662488,0.11663846948155021,0.021182292827697503,66.42861247062683
724,Al3Ni2,,0.13257157365536215,28.12161294503001,31.644381159593447,1.125269066943261,49.9504849512,2.6887171091381328e-19,0.0,0.0,0.0,55.319000244140625
725,B2Rh2,,0.13377723054326507,28.132118713834597,39.95556067790338,1.4202826699381992,82.4507021534,2.191179818214836e-18,0.0,0.0,0.0,102.50800466537476
726,Ca2N,,0.11219300524984462,28.19568929523372,33.90787970325895,1.202590911972875,57.7504989837,3.2806190493199047e-94,0.0,0.0,0.0,66.72567582130432
727,Be2MnTc,,0.2661632091375822,28.213567573326937,33.92604350716257,1.2024726550085851,62.3505874981,0.04152846069552599,0.0028421010954440525,0.05613844894314633,0.007929687500000001,375.49255895614624
